"Customer ID","Fictional Surname","Age","Gender","Years at address","Employment status","Country","Current debt","Postcode","Income","Own home","CCJs","Loan amount","Outcome"
"598761","McLoughlin","71","F","34","Unemployed","UK","1570","BT61 8RG","49500","Rent","2","48100","Defaulted"
"873875","Adams","39","M","8","Self Employed","UK","2580","BT71 6DQ","31000","Rent","2","13474","Defaulted"
"605086","Blackburn","85","F","52","Unemployed","UK","2240","BT8 6JP","16000","Own","0","11301","Defaulted"
"814255","Byren","21","F","2","Self Employed","UK","7150","BT8 8JT","22000","Mortgage","0","2580","Paid"
"1025707","Chadwick","60","F","1","Employed","UK","6530","CB2 3AP","40500","Mortgage","0","12663","Paid"
"577612","Ilsley","62","Female","21","Employed","UK","400","CF14 2AF","23500","Own","0","20829","Paid"
"916259","Cox","17","M","1","Self Employed","UK","5330","CW6 0EH","52500","Mortgage","3","4282","Defaulted"
"570099","Kimberley","86","M","54","Employed","UK","2620","DD1 4NB","51000","Rent","0","46634","Paid"
"886632","Prosser","37","F","1","Self Employed","UK","4600","DL10 6RW","28000","Own","2","16169","Defaulted"
"970114","Azimiaa","55","M","1","Self Employed","UK","2060","DT6 6RB","53000","Mortgage","0","5764","Paid"
"1053088","Escott","30","M","3","Unemployed","UK","7380","E1 3JH","31500","Own","0","13840","Defaulted"
"842084","Ward","78","M","34","Self Employed","UK","5370","E17 7DN","51000","Mortgage","0","26201","Paid"
"794317","Lowther","31","F","8","Employed","UK","1600","E2 7NQ","53000","Own","3","32584","Defaulted"
"1037519","O Sullivan","89","F","3","Self Employed","UK","240","E4 8PW","52000","Own","2","7660","Defaulted"
"804108","Burden","26","F","4","Self Employed","UK","290","EC1V 4JU","52000","Own","0","48176","Paid"
"789152","Curtis","31","F","8","Self Employed","UK","700","EC4Y 1HT","50500","Own","0","8112","Defaulted"
"1022878","Lynch","42","M","7","Unemployed","UK","3430","EH10 4LL","40500","Own","0","33896","Paid"
"703863","Brushett","27","F","1","Unemployed","UK","6820","EH10 4NR","45500","Mortgage","0","364","Defaulted"
"838544","Strachan","23","M","4","Unemployed","UK","5000","EH3 6QL","53500","Mortgage","0","1793","Paid"
"573122","MacDonald","34","M","11","Self Employed","UK","320","EH4 1HX","45500","Own","2","32444","Defaulted"
"763149","Baxendale","38","M","8","Self Employed","UK","6350","EH6 7HP","39000","Rent","0","8442","Paid"
"959395","Nicholls","18","F","1","Unemployed","UK","5180","EX17 6SE","28000","Rent","1","236","Paid"
"873646","Bennett","82","M","31","Self Employed","UK","2620","GL7 3HR","31000","Rent","0","18841","Paid"
"893869","Taylor","60","F","6","Unemployed","UK","1490","GL8 8DR","36000","Mortgage","0","2912","Defaulted"
"1101812","Porter","65","F","10","Self Employed","UK","7840","GU51 4EY","48000","Own","0","35","Paid"
"609289","Astley","44","M","10","Unemployed","UK","110","L23 6WG","17500","Own","0","5256","Paid"
"721359","Schwartz","80","F","12","Employed","UK","5110","LA13 9BA","46500","Mortgage","0","16516","Paid"
"933691","Ketiku","53","F","4","Self Employed","UK","6290","M16 8ET","38500","Rent","3","11454","Defaulted"
"656867","Emms","25","F","8","Self Employed","UK","3960","N1 8AF","30500","Own","2","3895","Paid"
"688861","Vanat","64","F","24","Self Employed","UK","950","N10 1ED","29000","Own","0","15844","Paid"
"825294","Langford","75","M","13","Self Employed","UK","3400","N19 4HJ","43000","Mortgage","2","8763","Defaulted"
"1070539","Baker","68","F","51","Employed","UK","100","N4 2SU","52500","Mortgage","0","26198","Defaulted"
"605883","Stockford","45","F","24","Unemployed","UK","7500","N4 4QU","48500","Rent","1","9990","Paid"
"924830","Plakhtienko","43","F","24","Self Employed","UK","0","N8 7EP","24000","Own","0","7152","Paid"
"688707","Williams","21","M","2","Unemployed","UK","220","N8 9LA","42500","Own","1","12888","Paid"
"971123","Sharma","43","M","14","Unemployed","UK","1380","NE2 4ND","49000","Own","2","43222","Defaulted"
"805408","Williams","23","F","4","Employed","UK","210","NN14 4AL","49000","Own","2","10045","Paid"
"928364","Eyers","68","F","30","Unemployed","UK","750","NP16 6LX","35500","Own","0","13094","Paid"
"787984","Dobson","77","F","45","Employed","UK","570","NW6 2AT","49000","Mortgage","0","12656","Paid"
"621833","McEwen","86","F","50","Self Employed","UK","2710","NW6 3JJ","46000","Own","2","2729","Defaulted"
"810887","Oketa","40","F","8","Unemployed","UK","8310","NW6 4DW","38000","Mortgage","1","6237","Defaulted"
"675948","Hollis","47","F","17","Self Employed","UK","1830","PH2 7DG","41500","Rent","3","2419","Defaulted"
"710927","Davies","84","F","43","Self Employed","UK","4800","PO6 2PN","53000","Own","0","32495","Paid"
"688001","Wilson","39","M","13","Unemployed","UK","9520","RH2 0AR","48000","Rent","2","18866","Defaulted"
"967174","Delaney","33","M","10","Self Employed","UK","8680","S32 1BA","51000","Mortgage","0","25970","Paid"
"714939","Hart","22","M","4","Self Employed","UK","4830","SE1 3SU","45500","Own","1","9610","Paid"
"1098081","O Keefe","33","F","13","Self Employed","UK","3570","SE1 4TQ","31500","Own","1","22562","Defaulted"
"994490","Hutchings","67","M","28","Self Employed","UK","10","SE8 4DU","54500","Own","0","28699","Defaulted"
"1044296","Lawton","45","F","1","Unemployed","UK","4420","SL5 8DN","49000","Own","0","35694","Paid"
"1036016","King","77","M","34","Self Employed","UK","330","SL9 8LX","32500","Mortgage","0","23443","Defaulted"
"802874","McCann","81","F","36","Employed","UK","1400","SO15 2HU","49000","Mortgage","0","4639","Paid"
"584344","Silcott","69","M","11","Self Employed","UK","0","SS9 1RS","52000","Mortgage","0","12758","Paid"
"975168","Brooks","46","M","8","Self Employed","UK","9170","ST5 8EQ","35000","Rent","0","12300","Paid"
"652278","Latif","48","M","7","Unemployed","UK","690","SW12 8JL","23500","Own","2","8184","Defaulted"
"888031","Fairney","46","F","11","Self Employed","UK","400","SW13 9EY","42500","Rent","1","24909","Paid"
"730249","Burman","80","F","25","Self Employed","UK","7040","SW14 7QA","45500","Mortgage","1","31037","Paid"
"929364","Coonney","71","F","2","Self Employed","UK","1400","SW17 7DX","44000","Mortgage","1","43029","Paid"
"717439","Weyman","26","F","6","Self Employed","UK","7000","SW1W 8RQ","52000","Own","0","43816","Paid"
"980660","Bailey","51","M","26","Self Employed","UK","3180","SW3 2JU","43000","Own","0","21276","Defaulted"
"887786","Fella","43","F","21","Self Employed","UK","5170","TQ12 1QS","33000","Own","0","10696","Paid"
"1013379","King","34","F","5","Unemployed","UK","3880","W12 9HU","39500","Mortgage","1","28915","Paid"
"831959","Hickson","29","M","2","Self Employed","UK","2110","W14 0AJ","53500","Mortgage","3","38479","Defaulted"
"611927","Irish","68","H","6","Unemployed","UK","5340","W14 0AJ","31000","Rent","2","21572","Defaulted"
"1032666","Browne","19","F","2","Unemployed","UK","3120","GY5 7JN","28500","Own","0","22479","Defaulted"
"1014697","Loughran","84","M","21","Unemployed","UK","9810","SA3 1HA","10000","Own","0","4793","Defaulted"
"740359","Tabberer","67","M","49","Employed","UK","1860","ME15 8QW","45000","Own","0","2148","Paid"
"1023722","Baxter","61","M","9","Self Employed","UK","6410","EX16 4DS","52000","Mortgage","2","37846","Defaulted"
"1039818","Peters","68","M","16","Employed","UK","480","BT4 2RH","37000","Own","2","3000","Paid"
"683845","Williams","19","M","2","Unemployed","UK","7350","N5 1ST","46500","Own","1","17791","Paid"
"1094806","Hughes","43","M","10","Self Employed","UK","1790","KT22 0UT","49500","Mortgage","0","39247","Paid"
"692144","Harris","46","M","26","Self Employed","UK","7920","TN12 0DE","42000","Own","0","23247","Paid"
"640117","Brown","47","M","5","Unemployed","UK","3560","TD12 4NH","27000","Own","0","8699","Paid"
"555574","Harvey","27","M","8","Unemployed","UK","650","N17 8DB","49500","Rent","1","34001","Defaulted"
"1103323","Morrison","88","F","20","Unemployed","UK","8940","OX5 2YE","46000","Mortgage","3","15045","Defaulted"
"787659","Roberts","50","F","13","Self Employed","UK","4060","BH13 7RG","33000","Mortgage","3","12555","Defaulted"
"651410","Jennings","73","F","38","Unemployed","UK","220","NP25 4QD","33500","Own","2","29870","Defaulted"
"994657","Lazenbury","19","M","1","Self Employed","UK","2380","IP4 2XD","12500","Own","3","8817","Defaulted"
"646681","Mason","71","F","4","Self Employed","UK","280","SE25 4JD","42500","Own","0","7009","Paid"
"1005610","Wildig","89","F","7","Self Employed","UK","2030","OX4 3NN","33000","Mortgage","1","12213","Paid"
"571409","Warburton","55","F","6","Self Employed","UK","3130","LU7 2TR","48000","Own","3","28652","Paid"
"706920","Munt","84","M","42","Employed","UK","1730","OX1 3PG","30500","Own","0","5410","Paid"
"843527","Humphrey","18","F","1","Self Employed","UK","370","BT23 6EP","17000","Own","0","2478","Paid"
"731602","Bunker","24","M","2","Unemployed","UK","80","EH39 4LZ","29500","Mortgage","1","18010","Paid"
"786325","Crawt","83","F","66","Self Employed","UK","200","BR1 4DW","29500","Mortgage","1","23172","Paid"
"929744","Wild","51","M","10","Unemployed","UK","1720","EX14 9JY","32500","Own","3","13557","Defaulted"
"955373","Holmer","80","M","6","Self Employed","UK","9940","CM0 8DP","45500","Mortgage","0","19196","Paid"
"834294","Burkitt","32","F","13","Self Employed","UK","2400","GY3 5HW","41500","Own","1","15147","Paid"
"855779","Osbourne","72","M","55","Employed","UK","3410","IG10 1NS","13000","Own","3","8360","Defaulted"
"688515","Whitworth","73","M","34","Self Employed","UK","2150","SE26 6UN","48000","Own","2","45516","Defaulted"
"594488","Cowan","82","F","59","Self Employed","UK","6100","BT17 0JB","37500","Mortgage","2","33225","Defaulted"
"576865","Wickenden","77","F","2","Self Employed","UK","2240","BT23 5PL","49000","Mortgage","0","22937","Defaulted"
"979868","Tailor","76","F","7","Self Employed","UK","0","BT70 1PA","47000","Own","1","22921","Defaulted"
"716374","Newman","52","F","17","Self Employed","UK","6080","YO62 5EY","35000","Rent","1","25171","Paid"
"585587","Lambert","49","F","3","Self Employed","UK","1790","BT29 4DU","39000","Mortgage","2","25163","Defaulted"
"780555","Langston","84","F","45","Unemployed","UK","590","BT18 0EQ","35500","Mortgage","3","15581","Paid"
"1061267","Marshall","19","M","1","Self Employed","UK","250","AB14 0RR","49000","Rent","1","39384","Paid"
"933203","Symonds","50","M","18","Employed","UK","70","NP25 5NL","49500","Own","0","23379","Paid"
"668501","Reynolds","72","F","44","Unemployed","UK","0","BT20 5JR","47000","Own","0","44165","Paid"
"657204","Atkins","68","M","39","Self Employed","UK","4940","DL5 6GR","16000","Mortgage","2","274","Defaulted"
"842819","Pong","84","F","7","Unemployed","UK","1230","B17 9JY","46000","Own","3","19059","Defaulted"
"903805","Apulceb","54","F","33","Self Employed","UK","7970","BH23 4DY","13500","Own","0","11165","Paid"
"805251","Apulcev","56","M","33","Unemployed","UK","3900","N5 1HZ","36000","Mortgage","0","10904","Paid"
"984606","Morrison","60","F","16","Unemployed","UK","2650","SA72 4UN","47000","Mortgage","0","13015","Paid"
"573453","Greenwood","77","M","37","Self Employed","UK","3940","KT7 0BS","54000","Rent","2","26108","Defaulted"
"926301","Harris","36","F","14","Self Employed","UK","0","DD3 8AZ","43000","Own","0","22764","Paid"
"933048","Jackson","85","M","60","Unemployed","UK","910","ST13 7RR","34500","Own","2","8313","Defaulted"
"1071142","Hedges","39","F","11","Unemployed","UK","8380","BT20 5HR","51500","Own","0","10400","Paid"
"837396","Clarke","58","F","34","Self Employed","UK","890","SW18 3NN","48500","Own","1","21590","Paid"
"568209","Hirst","54","F","10","Unemployed","UK","0","W12 7EL","16500","Mortgage","0","9475","Paid"
"614105","Ward","66","M","18","Self Employed","UK","530","SG3 6BG","54000","Own","0","4865","Paid"
"742297","Ephgrave","43","M","1","Self Employed","UK","5740","IP18 6EH","18500","Own","1","376","Paid"
"1084031","Neal","28","M","1","Employed","UK","3820","TN1 2BB","16500","Mortgage","0","1416","Defaulted"
"929299","Birkett","48","F","14","Unemployed","UK","6860","BT6 9QE","46500","Own","0","38420","Paid"
"722046","Greenbank","40","M","250","Unemployed","UK","920","CM14 4NU","30000","Mortgage","0","17212","Defaulted"
"655652","Mercer","53","F","20","Self Employed","UK","10","IP13 7NZ","46500","Mortgage","3","13175","Defaulted"
"955008","Seale","31","F","2","Unemployed","UK","1960","BT40 1UB","54000","Own","0","4512","Paid"
"919163","Hollingworth","82","M","9","Self Employed","UK","7170","LS29 9JE","31000","Rent","1","9170","Defaulted"
"879639","Martin","56","F","35","Employed","UK","8190","DT9 3HN","27000","Own","0","23945","Defaulted"
"982737","Smith","48","F","2","Self Employed","UK","2500","RH4 1HX","50000","Rent","1","30985","Paid"
"720083","Hobbs","69","M","7","Self Employed","UK","60","BN6 9HL","39000","Own","0","29966","Paid"
"1076440","Ng","56","F","38","Self Employed","UK","5810","SY16 4NG","43500","Own","0","37431","Paid"
"822564","Unsworth","78","M","17","Employed","UK","5270","GU32 1JG","36500","Own","0","25916","Paid"
"962904","Moore","22","M","4","Self Employed","UK","170","TW11 0QE","22500","Own","1","15416","Paid"
"630674","Carpenter","42","M","5","Unemployed","UK","4670","BT18 0AS","48000","Mortgage","3","6454","Defaulted"
"604556","Justo","85","F","31","Unemployed","UK","7980","IP7 7AA","49000","Own","2","41080","Paid"
"1095525","Day","81","M","53","Self Employed","UK","3510","BS9 4EQ","19000","Own","1","7579","Paid"
"1107077","Brar","22","M","4","Employed","UK","1340","BN11 1HF","36500","Own","2","9974","Paid"
"914981","Boundy","61","M","24","Self Employed","UK","7350","BT20 3RE","35000","Mortgage","0","3129","Paid"
"799432","Ali-Frederick","59","F","1","Self Employed","UK","5220","BT55 7AU","39000","Own","0","4701","Paid"
"992208","Clark","37","M","6","Unemployed","UK","3770","BT71 7NJ","44000","Own","0","16946","Paid"
"1025576","Jones","26","M","6","Employed","UK","2360","CH6 5SD","49500","Own","0","26230","Defaulted"
"577457","Allen","80","M","40","Unemployed","UK","8800","CT20 2JR","54000","Own","2","1142","Defaulted"
"981762","Malia","29","F","12","Unemployed","UK","2280","DT10 1BX","46500","Own","2","5760","Defaulted"
"607388","Hall","62","M","5","Self Employed","UK","5980","DT10 1LR","53500","Mortgage","3","645","Defaulted"
"1055483","Kuponiyi","39","M","18","Self Employed","UK","2730","EH48 2FF","53000","Mortgage","0","35749","Paid"
"1034241","Raymond","58","D","20","Self Employed","UK","1270","FY8 5LW","24000","Rent","2","5164","Defaulted"
"1098683","Schweiger","85","M","18","Unemployed","UK","2070","GU34 1TP","24000","Own","0","9708","Defaulted"
"1048336","Swales","43","F","25","Self Employed","UK","2170","HR8 1AR","42500","Own","1","24779","Paid"
"965011","Brooks","29","F","10","Unemployed","UK","1580","IV2 3RB","53500","Rent","0","24502","Paid"
"666907","Broome","42","M","17","Self Employed","UK","2410","KT13 0PS","51500","Own","0","34716","Paid"
"698569","Roberts","79","F","56","Unemployed","UK","330","LN4 1QB","42500","Own","1","13856","Paid"
"1013212","Garrod","43","M","9","Self Employed","UK","9290","MK43 9DW","29500","Mortgage","0","5050","Defaulted"
"1053479","Dunbar","66","F","6","Self Employed","UK","7840","RH5 6BP","16000","Own","0","11187","Paid"
"968107","Rajani","48","F","5","Employed","UK","8060","TW9 3AT","43500","Mortgage","1","5283","Defaulted"
"763673","Murphy","71","M","24","Unemployed","UK","3700","WA16 7RJ","28500","Mortgage","1","18538","Defaulted"
"736220","Rogers","25","F","8","Unemployed","UK","740","BA2 7UJ","49500","Mortgage","0","39236","Defaulted"
"924869","Sargent","64","M","5","Self Employed","UK","4700","BH1 1JL","12000","Own","0","9842","Paid"
"1043281","Boswell","66","M","8","Self Employed","UK","4760","BN11 3NG","10000","Mortgage","3","9257","Defaulted"
"1050859","Partington","61","M","35","Self Employed","UK","7350","BS23 3HL","20000","Own","0","1714","Paid"
"673526","Anderson","83","F","20","Unemployed","UK","8020","BT15 4GP","49500","Own","3","29880","Defaulted"
"1097027","Founde","19","F","1","Self Employed","UK","3290","BT16 1UA","45000","Own","3","18437","Paid"
"703150","Dennis","49","M","23","Employed","UK","3760","BT22 2NY","46500","Rent","0","44903","Paid"
"760050","Regan","66","F","10","Unemployed","UK","5810","BT27 5LP","51000","Own","0","6514","Defaulted"
"850328","JAMES","28","M","1","Employed","UK","2360","BT34 5PQ","50500","Mortgage","0","31819","Defaulted"
"636307","Bowen","36","F","18","Self Employed","UK","4030","BT41 1HJ","44500","Own","0","38561","Paid"
"652385","Parkinson","71","F","7","Employed","UK","1360","BT51 4XF","47500","Rent","3","14293","Defaulted"
"794162","Beever","65","F","1","Self Employed","UK","580","BT6 0JA","53500","Mortgage","0","7884","Paid"
"649405","Hope","31","F","9","Employed","UK","1930","BT60 4RG","41500","Mortgage","2","36367","Defaulted"
"962136","Paget","30","M","11","Self Employed","UK","5900","BT9 5PY","38500","Own","0","17567","Paid"
"1108728","Smith","89","M","36","Unemployed","UK","2220","CH64 5TE","18500","Own","3","13110","Paid"
"669919","Hicks","28","F","1","Self Employed","UK","2260","CM1 4EP","35500","Rent","3","22006","Defaulted"
"570726","Rodell","45","M","10","Unemployed","UK","600","CV3 6EH","44000","Rent","0","4424","Paid"
"676473","Adams","67","F","15","Self Employed","UK","9150","CV37 7PJ","32000","Mortgage","2","6175","Defaulted"
"991251","Horn","29","F","2","Self Employed","UK","1070","DG2 9HW","15000","Own","2","5860","Defaulted"
